protocol_id,pass_name,config,seed,epoch,epoch_time_ns,scheduler_overhead_ns,num_steps,full_batch_count,partial_batch_count,partial_batch_size,training_examples,avg_loss,loss_finite,loss_change_from_epoch0,peak_allocated_bytes,peak_reserved_bytes
C1-R1-v1.1,throughput,GPU,42,0,4384063344,80582426,54,53,1,2115,267115,0.9872559309005737,True,0.0,3705110528,4896849920
C1-R1-v1.1,throughput,GPU,42,1,4375881536,64068660,54,53,1,2115,267115,0.7077546119689941,True,-0.2795013189315796,3705122816,4896849920
C1-R1-v1.1,throughput,GPU,42,2,4371312854,64292251,54,53,1,2115,267115,0.5466845631599426,True,-0.4405713677406311,3705122816,4896849920
C1-R1-v1.1,throughput,GPU,42,3,4375524236,65619119,54,53,1,2115,267115,0.4477115571498871,True,-0.5395443737506866,3705122816,4896849920
C1-R1-v1.1,throughput,GPU,42,4,4372230123,65178556,54,53,1,2115,267115,0.38121381402015686,True,-0.6060421168804169,3705122816,4896849920
