protocol_id,config,seed,pass_name,event,epoch,time_ns,timestamp,gpu_index,name,uuid,pstate,clock_graphics_mhz,clock_memory_mhz,temperature_c,power_draw_w,power_limit_w,utilization_gpu_pct,throttle_active,thermal_slowdown,other_compute_processes,raw_gpu_query,raw_process_query,query_error
C1-R1-v1.1,GPU,42,throughput,before_job,,1785574381387066445,2026/08/01 17:53:01.315,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P0,1890.0,7000.0,52.0,46.5,220.0,0.0,0x0000000000000001,Not Active,,"2026/08/01 17:53:01.315, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P0, 1890, 7000, 52, 46.50, 220.00, 0, 0x0000000000000001, Not Active",,
C1-R1-v1.1,GPU,42,throughput,after_warmup,,1785574382763415072,2026/08/01 17:53:02.711,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,56.0,64.17,220.0,78.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:02.711, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 56, 64.17, 220.00, 78, 0x0000000000000000, Not Active","288773, /home/hma/miniconda3/bin/python3, 178",
C1-R1-v1.1,GPU,42,throughput,before_epoch,0,1785574382858800468,2026/08/01 17:53:02.835,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,54.0,65.22,220.0,90.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:02.835, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 54, 65.22, 220.00, 90, 0x0000000000000000, Not Active","288773, /home/hma/miniconda3/bin/python3, 204",
C1-R1-v1.1,GPU,42,throughput,after_epoch,0,1785574387313364351,2026/08/01 17:53:07.271,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,63.0,175.12,220.0,98.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:07.271, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 63, 175.12, 220.00, 98, 0x0000000000000000, Not Active","288773, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,throughput,before_epoch,1,1785574387347413408,2026/08/01 17:53:07.326,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,62.0,170.48,220.0,98.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:07.326, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 62, 170.48, 220.00, 98, 0x0000000000000000, Not Active","288773, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,throughput,after_epoch,1,1785574391793882968,2026/08/01 17:53:11.751,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,68.0,175.71,220.0,98.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:11.751, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 68, 175.71, 220.00, 98, 0x0000000000000000, Not Active","288773, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,throughput,before_epoch,2,1785574391827327866,2026/08/01 17:53:11.807,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,65.0,169.31,220.0,66.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:11.807, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 65, 169.31, 220.00, 66, 0x0000000000000000, Not Active","288773, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,throughput,after_epoch,2,1785574396271805154,2026/08/01 17:53:16.227,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,70.0,177.46,220.0,98.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:16.227, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 70, 177.46, 220.00, 98, 0x0000000000000000, Not Active","288773, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,throughput,before_epoch,3,1785574396361229815,2026/08/01 17:53:16.282,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,66.0,177.46,220.0,98.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:16.282, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 66, 177.46, 220.00, 98, 0x0000000000000000, Not Active","288773, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,throughput,after_epoch,3,1785574400787089402,2026/08/01 17:53:20.767,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,69.0,178.08,220.0,97.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:20.767, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 69, 178.08, 220.00, 97, 0x0000000000000000, Not Active","288773, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,throughput,before_epoch,4,1785574400860626875,2026/08/01 17:53:20.817,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,67.0,173.29,220.0,74.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:20.817, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 67, 173.29, 220.00, 74, 0x0000000000000000, Not Active","288773, /home/hma/miniconda3/bin/python3, 4848",
