protocol_id,config,seed,pass_name,event,epoch,time_ns,timestamp,gpu_index,name,uuid,pstate,clock_graphics_mhz,clock_memory_mhz,temperature_c,power_draw_w,power_limit_w,utilization_gpu_pct,throttle_active,thermal_slowdown,other_compute_processes,raw_gpu_query,raw_process_query,query_error
C1-R1-v1.1,BL,43,throughput,before_job,,1785574433248851997,2026/08/01 17:53:53.211,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P0,2010.0,7000.0,54.0,61.63,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:53.211, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P0, 2010, 7000, 54, 61.63, 220.00, 0, 0x0000000000000000, Not Active",,
C1-R1-v1.1,BL,43,throughput,after_warmup,,1785574435840144577,2026/08/01 17:53:55.799,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2025.0,6800.0,52.0,60.07,220.0,47.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:55.799, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2025, 6800, 52, 60.07, 220.00, 47, 0x0000000000000000, Not Active","288992, /home/hma/miniconda3/bin/python3, 178",
C1-R1-v1.1,BL,43,throughput,before_epoch,0,1785574435923757728,2026/08/01 17:53:55.900,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2025.0,6800.0,51.0,59.0,220.0,47.0,0x0000000000000000,Not Active,,"2026/08/01 17:53:55.900, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2025, 6800, 51, 59.00, 220.00, 47, 0x0000000000000000, Not Active","288992, /home/hma/miniconda3/bin/python3, 204",
C1-R1-v1.1,BL,43,throughput,after_epoch,0,1785574462378853039,2026/08/01 17:54:22.347,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,48.0,52.91,220.0,39.0,0x0000000000000000,Not Active,,"2026/08/01 17:54:22.347, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 48, 52.91, 220.00, 39, 0x0000000000000000, Not Active","288992, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,43,throughput,before_epoch,1,1785574462458540481,2026/08/01 17:54:22.428,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,48.0,55.28,220.0,17.0,0x0000000000000000,Not Active,,"2026/08/01 17:54:22.428, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 48, 55.28, 220.00, 17, 0x0000000000000000, Not Active","288992, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,43,throughput,after_epoch,1,1785574488931260561,2026/08/01 17:54:48.875,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,51.0,55.02,220.0,38.0,0x0000000000000000,Not Active,,"2026/08/01 17:54:48.875, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 51, 55.02, 220.00, 38, 0x0000000000000000, Not Active","288992, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,43,throughput,before_epoch,2,1785574488999945405,2026/08/01 17:54:48.962,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,51.0,55.04,220.0,17.0,0x0000000000000000,Not Active,,"2026/08/01 17:54:48.962, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 51, 55.04, 220.00, 17, 0x0000000000000000, Not Active","288992, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,43,throughput,after_epoch,2,1785574515551170136,2026/08/01 17:55:15.503,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,54.0,53.68,220.0,39.0,0x0000000000000000,Not Active,,"2026/08/01 17:55:15.503, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 54, 53.68, 220.00, 39, 0x0000000000000000, Not Active","288992, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,43,throughput,before_epoch,3,1785574515595143912,2026/08/01 17:55:15.563,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,55.47,220.0,17.0,0x0000000000000000,Not Active,,"2026/08/01 17:55:15.563, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 55.47, 220.00, 17, 0x0000000000000000, Not Active","288992, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,43,throughput,after_epoch,3,1785574542103555704,2026/08/01 17:55:42.055,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,56.0,55.92,220.0,35.0,0x0000000000000000,Not Active,,"2026/08/01 17:55:42.055, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 56, 55.92, 220.00, 35, 0x0000000000000000, Not Active","288992, /home/hma/miniconda3/bin/python3, 4830",
