protocol_id,pass_name,config,seed,epoch,epoch_time_ns,scheduler_overhead_ns,num_steps,full_batch_count,partial_batch_count,partial_batch_size,training_examples,avg_loss,loss_finite,loss_change_from_epoch0,peak_allocated_bytes,peak_reserved_bytes
C1-R1-v1.1,trace,BL,42,0,26678072988,76334702,54,53,1,2115,267115,1.049480676651001,True,0.0,3704849920,4877975552
C1-R1-v1.1,trace,BL,42,1,26685105134,69614657,54,53,1,2115,267115,0.8521113395690918,True,-0.19736933708190918,3704849920,4877975552
C1-R1-v1.1,trace,BL,42,2,26856106135,72332566,54,53,1,2115,267115,0.7242182493209839,True,-0.3252624273300171,3704849920,4877975552
C1-R1-v1.1,trace,BL,42,3,26865123808,77963992,54,53,1,2115,267115,0.6374194622039795,True,-0.4120612144470215,3704849920,4877975552
C1-R1-v1.1,trace,BL,42,4,26763170233,72149506,54,53,1,2115,267115,0.5753459930419922,True,-0.4741346836090088,3704849920,4877975552
