protocol_id,pass_name,config,seed,epoch,step,batch_size_actual,is_partial,is_first_measured_step,zero_grad_ns,neg_time_ns,positive_tensor_build_ns,forward_ns,backward_ns,optimizer_ns,component_sum_ns,total_step_ns,timing_residual_ns,loss
C1-R1-v1.1,trace,BL,45,0,36,5000,False,False,52622,415174081,1647656,37652092,38507677,1232047,494266175,494269430,3255,0.9972976446151733
C1-R1-v1.1,trace,BL,45,0,37,5000,False,False,51358,414456055,1607991,37585400,38518486,1233992,493453282,493456380,3098,0.9759140014648438
C1-R1-v1.1,trace,BL,45,0,38,5000,False,False,52932,416693173,1645424,37528474,38509039,1233660,495662702,495665713,3011,1.00734281539917
C1-R1-v1.1,trace,BL,45,0,39,5000,False,False,52327,415916524,1698384,37635540,38746584,1231778,495281137,495284099,2962,0.9928998351097107
C1-R1-v1.1,trace,BL,45,0,40,5000,False,False,54239,420105867,1660888,37405356,38497998,1231456,498955804,498959054,3250,0.9792584776878357
C1-R1-v1.1,trace,BL,45,0,41,5000,False,False,53008,417970739,1673571,37367450,38519657,1228803,496813228,496816067,2839,0.975903332233429
C1-R1-v1.1,trace,BL,45,0,42,5000,False,False,52026,416617442,1662837,37616849,38519724,1227922,495696800,495699682,2882,0.974431574344635
C1-R1-v1.1,trace,BL,45,0,43,5000,False,False,51620,426038231,1669408,37630986,38502736,1228913,505121894,505124824,2930,0.9756601452827454
C1-R1-v1.1,trace,BL,45,0,44,5000,False,False,52872,418958874,1614189,37638636,38516036,1228320,498008927,498012077,3150,0.9659852385520935
C1-R1-v1.1,trace,BL,45,0,45,5000,False,False,52198,424252640,1632072,37604447,38493948,1229156,503264461,503267638,3177,0.966680645942688
C1-R1-v1.1,trace,BL,45,0,46,5000,False,False,52030,413981637,1663529,37580821,38500297,1228550,493006864,493009898,3034,0.9583001732826233
C1-R1-v1.1,trace,BL,45,0,47,5000,False,False,51842,414677895,1673310,37607137,38543443,1227367,493780994,493784132,3138,0.9522404074668884
C1-R1-v1.1,trace,BL,45,0,48,5000,False,False,56386,421134980,1639402,37556914,38508772,1230295,500126749,500129622,2873,0.9677029848098755
C1-R1-v1.1,trace,BL,45,0,49,5000,False,False,57086,432466454,1678407,37401195,38518885,1232372,511354399,511357346,2947,0.9535754919052124
C1-R1-v1.1,trace,BL,45,0,50,5000,False,False,53731,418529198,1628828,37479001,38487618,1232301,497410677,497413681,3004,0.9470401406288147
