protocol_id,config,seed,pass_name,event,epoch,time_ns,timestamp,gpu_index,name,uuid,pstate,clock_graphics_mhz,clock_memory_mhz,temperature_c,power_draw_w,power_limit_w,utilization_gpu_pct,throttle_active,thermal_slowdown,other_compute_processes,raw_gpu_query,raw_process_query,query_error
C1-R1-v1.1,GPU,46,trace,before_job,,1785576012984826122,2026/08/01 18:20:12.947,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P0,2010.0,7000.0,54.0,56.94,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 18:20:12.947, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P0, 2010, 7000, 54, 56.94, 220.00, 0, 0x0000000000000000, Not Active",,
C1-R1-v1.1,GPU,46,trace,after_warmup,,1785576014358044886,2026/08/01 18:20:14.299,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,55.0,60.33,220.0,90.0,0x0000000000000000,Not Active,,"2026/08/01 18:20:14.299, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 55, 60.33, 220.00, 90, 0x0000000000000000, Not Active","291608, /home/hma/miniconda3/bin/python3, 178",
C1-R1-v1.1,GPU,46,trace,before_epoch,0,1785576014468665545,2026/08/01 18:20:14.427,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,55.0,60.79,220.0,90.0,0x0000000000000000,Not Active,,"2026/08/01 18:20:14.427, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 55, 60.79, 220.00, 90, 0x0000000000000000, Not Active","291608, /home/hma/miniconda3/bin/python3, 204",
C1-R1-v1.1,GPU,46,trace,after_epoch,0,1785576018984612234,2026/08/01 18:20:18.943,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,64.0,173.74,220.0,96.0,0x0000000000000000,Not Active,,"2026/08/01 18:20:18.943, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 64, 173.74, 220.00, 96, 0x0000000000000000, Not Active","291608, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,46,trace,before_epoch,1,1785576019015935037,2026/08/01 18:20:18.995,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,62.0,167.27,220.0,96.0,0x0000000000000000,Not Active,,"2026/08/01 18:20:18.995, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 62, 167.27, 220.00, 96, 0x0000000000000000, Not Active","291608, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,46,trace,after_epoch,1,1785576023536592570,2026/08/01 18:20:23.495,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,66.0,172.82,220.0,92.0,0x0000000000000000,Not Active,,"2026/08/01 18:20:23.495, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 66, 172.82, 220.00, 92, 0x0000000000000000, Not Active","291608, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,46,trace,before_epoch,2,1785576023607994052,2026/08/01 18:20:23.568,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,64.0,172.82,220.0,92.0,0x0000000000000000,Not Active,,"2026/08/01 18:20:23.568, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 64, 172.82, 220.00, 92, 0x0000000000000000, Not Active","291608, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,46,trace,after_epoch,2,1785576028133096540,2026/08/01 18:20:28.087,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,67.0,173.16,220.0,89.0,0x0000000000000000,Not Active,,"2026/08/01 18:20:28.087, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 67, 173.16, 220.00, 89, 0x0000000000000000, Not Active","291608, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,46,trace,before_epoch,3,1785576028170642904,2026/08/01 18:20:28.144,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,65.0,173.16,220.0,89.0,0x0000000000000000,Not Active,,"2026/08/01 18:20:28.144, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 65, 173.16, 220.00, 89, 0x0000000000000000, Not Active","291608, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,46,trace,after_epoch,3,1785576032708985119,2026/08/01 18:20:32.667,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,69.0,171.2,220.0,95.0,0x0000000000000000,Not Active,,"2026/08/01 18:20:32.667, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 69, 171.20, 220.00, 95, 0x0000000000000000, Not Active","291608, /home/hma/miniconda3/bin/python3, 4848",
