protocol_id,config,seed,pass_name,event,epoch,time_ns,timestamp,gpu_index,name,uuid,pstate,clock_graphics_mhz,clock_memory_mhz,temperature_c,power_draw_w,power_limit_w,utilization_gpu_pct,throttle_active,thermal_slowdown,other_compute_processes,raw_gpu_query,raw_process_query,query_error
C1-R1-v1.1,GPU,44,throughput,before_job,,1785574706836131779,2026/08/01 17:58:26.783,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P0,1725.0,7000.0,52.0,43.12,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:26.783, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P0, 1725, 7000, 52, 43.12, 220.00, 0, 0x0000000000000000, Not Active",,
C1-R1-v1.1,GPU,44,throughput,after_warmup,,1785574708186519861,2026/08/01 17:58:28.147,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2025.0,6800.0,56.0,57.89,220.0,89.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:28.147, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2025, 6800, 56, 57.89, 220.00, 89, 0x0000000000000000, Not Active","289262, /home/hma/miniconda3/bin/python3, 178",
C1-R1-v1.1,GPU,44,throughput,before_epoch,0,1785574708295449755,2026/08/01 17:58:28.275,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2025.0,6800.0,54.0,60.63,220.0,89.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:28.275, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2025, 6800, 54, 60.63, 220.00, 89, 0x0000000000000000, Not Active","289262, /home/hma/miniconda3/bin/python3, 204",
C1-R1-v1.1,GPU,44,throughput,after_epoch,0,1785574712736233123,2026/08/01 17:58:32.699,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,65.0,173.93,220.0,89.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:32.699, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 65, 173.93, 220.00, 89, 0x0000000000000000, Not Active","289262, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,44,throughput,before_epoch,1,1785574712789983587,2026/08/01 17:58:32.770,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,62.0,173.93,220.0,89.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:32.770, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 62, 173.93, 220.00, 89, 0x0000000000000000, Not Active","289262, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,44,throughput,after_epoch,1,1785574717229377865,2026/08/01 17:58:37.187,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,66.0,172.67,220.0,98.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:37.187, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 66, 172.67, 220.00, 98, 0x0000000000000000, Not Active","289262, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,44,throughput,before_epoch,2,1785574717281447056,2026/08/01 17:58:37.242,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,64.0,172.67,220.0,98.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:37.242, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 64, 172.67, 220.00, 98, 0x0000000000000000, Not Active","289262, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,44,throughput,after_epoch,2,1785574721725605082,2026/08/01 17:58:41.683,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,67.0,173.24,220.0,97.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:41.683, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 67, 173.24, 220.00, 97, 0x0000000000000000, Not Active","289262, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,44,throughput,before_epoch,3,1785574721778320391,2026/08/01 17:58:41.759,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,64.0,173.24,220.0,82.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:41.759, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 64, 173.24, 220.00, 82, 0x0000000000000000, Not Active","289262, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,44,throughput,after_epoch,3,1785574726245947454,2026/08/01 17:58:46.199,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,67.0,173.21,220.0,98.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:46.199, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 67, 173.21, 220.00, 98, 0x0000000000000000, Not Active","289262, /home/hma/miniconda3/bin/python3, 4848",
