protocol_id,pass_name,config,seed,epoch,epoch_time_ns,scheduler_overhead_ns,num_steps,full_batch_count,partial_batch_count,partial_batch_size,training_examples,avg_loss,loss_finite,loss_change_from_epoch0,peak_allocated_bytes,peak_reserved_bytes
C1-R1-v1.1,throughput,GPU,44,0,4374883462,74441723,54,53,1,2115,267115,0.9771053791046143,True,0.0,3705122816,4896849920
C1-R1-v1.1,throughput,GPU,44,1,4366770916,63387910,54,53,1,2115,267115,0.7061077952384949,True,-0.2709975838661194,3705122816,4896849920
C1-R1-v1.1,throughput,GPU,44,2,4370697150,62579342,54,53,1,2115,267115,0.5478613376617432,True,-0.4292440414428711,3705122816,4896849920
C1-R1-v1.1,throughput,GPU,44,3,4369558871,63063433,54,53,1,2115,267115,0.44856715202331543,True,-0.5285382270812988,3705124864,4896849920
C1-R1-v1.1,throughput,GPU,44,4,4372365314,63442825,54,53,1,2115,267115,0.38190433382987976,True,-0.5952010452747345,3705124864,4896849920
