protocol_id,pass_name,config,seed,epoch,step,batch_size_actual,is_partial,is_first_measured_step,zero_grad_ns,neg_time_ns,positive_tensor_build_ns,forward_ns,backward_ns,optimizer_ns,component_sum_ns,total_step_ns,timing_residual_ns,loss
C1-R1-v1.1,trace,GPU,47,0,0,5000,False,True,109376,3173445,1102503,36605566,38220123,1278775,80489788,80492989,3201,1.165868878364563
C1-R1-v1.1,trace,GPU,47,0,1,5000,False,False,51697,2946050,1108741,36351942,38195426,1182262,79836118,79839127,3009,1.1519798040390015
C1-R1-v1.1,trace,GPU,47,0,2,5000,False,False,53042,2983441,1107336,36590141,38149348,1186357,80069665,80071853,2188,1.1450464725494385
C1-R1-v1.1,trace,GPU,47,0,3,5000,False,False,52005,2970289,1103776,36446995,38113653,1173461,79860179,79862419,2240,1.1514949798583984
C1-R1-v1.1,trace,GPU,47,0,4,5000,False,False,47618,3016863,1123735,36385621,38160449,1175521,79909807,79912001,2194,1.159232497215271
C1-R1-v1.1,trace,GPU,47,0,5,5000,False,False,48853,2994020,1103893,36345908,38187651,1174751,79855076,79857265,2189,1.1405407190322876
C1-R1-v1.1,trace,GPU,47,0,6,5000,False,False,48276,3012301,1106707,36446298,38175547,1174473,79963602,79965724,2122,1.129030704498291
C1-R1-v1.1,trace,GPU,47,0,7,5000,False,False,47900,3014532,1109301,36381214,38168744,1174422,79896113,79898281,2168,1.1226518154144287
C1-R1-v1.1,trace,GPU,47,0,8,5000,False,False,51420,2980975,1107248,36622773,38145284,1174142,80081842,80083922,2080,1.1120178699493408
C1-R1-v1.1,trace,GPU,47,0,9,5000,False,False,51886,3012433,1109553,36351009,38164882,1170133,79859896,79861969,2073,1.0816867351531982
C1-R1-v1.1,trace,GPU,47,0,10,5000,False,False,49311,2995523,1105462,36401139,38165337,1175614,79892386,79894509,2123,1.1069879531860352
C1-R1-v1.1,trace,GPU,47,0,11,5000,False,False,47100,2997684,1104306,36538477,38208912,1170310,80066789,80069016,2227,1.0919394493103027
C1-R1-v1.1,trace,GPU,47,0,12,5000,False,False,47574,3003016,1100205,36616288,38173087,1169953,80110123,80112272,2149,1.0830488204956055
C1-R1-v1.1,trace,GPU,47,0,13,5000,False,False,51071,3017960,1101826,36402511,38165562,1175988,79914918,79917009,2091,1.0851993560791016
C1-R1-v1.1,trace,GPU,47,0,14,5000,False,False,47554,2996461,1101659,36361070,38168331,1176878,79851953,79854216,2263,1.0809060335159302
C1-R1-v1.1,trace,GPU,47,0,15,5000,False,False,47528,3018984,1108120,36392445,38126724,1175618,79869419,79871523,2104,1.0638536214828491
C1-R1-v1.1,trace,GPU,47,0,16,5000,False,False,48053,3017275,1108647,36542675,38210115,1175085,80101850,80103983,2133,1.051242470741272
C1-R1-v1.1,trace,GPU,47,0,17,5000,False,False,48774,3035385,1104980,36616794,38148224,1174466,80128623,80130832,2209,1.0528591871261597
C1-R1-v1.1,trace,GPU,47,0,18,5000,False,False,48591,3009944,1107423,36386338,38133976,1171103,79857375,79859626,2251,1.0479340553283691
C1-R1-v1.1,trace,GPU,47,0,19,5000,False,False,47746,3009729,1103296,36496665,38184816,1173637,80015889,80017942,2053,1.0358359813690186
C1-R1-v1.1,trace,GPU,47,0,20,5000,False,False,49542,3010435,1118790,36381522,38227161,1174724,79962174,79964396,2222,1.0198805332183838
C1-R1-v1.1,trace,GPU,47,0,21,5000,False,False,47235,3024053,1109328,36621101,38108172,1178226,80088115,80090224,2109,1.0261722803115845
C1-R1-v1.1,trace,GPU,47,0,22,5000,False,False,48331,3005076,1102339,36615834,38176184,1171490,80119254,80121369,2115,1.0098414421081543
C1-R1-v1.1,trace,GPU,47,0,23,5000,False,False,48072,3023676,1106776,36452470,38173027,1174136,79978157,79980339,2182,0.9861652255058289
C1-R1-v1.1,trace,GPU,47,0,24,5000,False,False,48072,3007626,1103902,36604778,38140890,1171060,80076328,80078500,2172,1.0210341215133667
C1-R1-v1.1,trace,GPU,47,0,25,5000,False,False,48792,3000416,1111009,36382848,38210199,1173789,79927053,79929128,2075,1.0032986402511597
C1-R1-v1.1,trace,GPU,47,0,26,5000,False,False,48030,3017554,1103132,36454705,38134592,1173520,79931533,79933620,2087,0.9831609725952148
C1-R1-v1.1,trace,GPU,47,0,27,5000,False,False,49364,3014055,1106706,36363917,38124570,1171302,79829914,79831996,2082,0.9971081614494324
C1-R1-v1.1,trace,GPU,47,0,28,5000,False,False,47596,3001943,1101486,36377854,38165029,1169224,79863132,79865224,2092,0.9858264923095703
C1-R1-v1.1,trace,GPU,47,0,29,5000,False,False,51192,3004002,1099730,36465379,38172730,1172506,79965539,79967625,2086,0.9831662178039551
C1-R1-v1.1,trace,GPU,47,0,30,5000,False,False,49107,3046153,1103577,36398794,38209251,1180596,79987478,79989732,2254,0.9798603057861328
C1-R1-v1.1,trace,GPU,47,0,31,5000,False,False,50449,2995485,1103050,36365079,38184286,1170083,79868432,79870595,2163,0.9589428305625916
C1-R1-v1.1,trace,GPU,47,0,32,5000,False,False,48186,3042424,1097285,36360066,38159511,1171045,79878517,79880692,2175,0.9667328596115112
C1-R1-v1.1,trace,GPU,47,0,33,5000,False,False,47794,3001334,1101265,36361396,38153011,1175607,79840407,79842626,2219,0.9647248387336731
C1-R1-v1.1,trace,GPU,47,0,34,5000,False,False,48535,3013895,1105788,36613295,38181700,1175623,80138836,80140968,2132,0.9512994885444641
C1-R1-v1.1,trace,GPU,47,0,35,5000,False,False,47911,2990744,1102481,36545913,38184910,1172804,80044763,80047016,2253,0.9222438931465149
C1-R1-v1.1,trace,GPU,47,0,36,5000,False,False,48095,3008347,1105620,36392638,38120649,1173204,79848553,79850815,2262,0.9355185031890869
C1-R1-v1.1,trace,GPU,47,0,37,5000,False,False,49301,3030162,1108706,36564321,38173868,1173110,80099468,80101746,2278,0.9269245266914368
C1-R1-v1.1,trace,GPU,47,0,38,5000,False,False,48728,3006623,1108586,36615939,38162113,1170585,80112574,80114872,2298,0.9149785041809082
C1-R1-v1.1,trace,GPU,47,0,39,5000,False,False,49274,3002500,1105235,36387420,38147253,1172427,79864109,79866353,2244,0.8994486927986145
C1-R1-v1.1,trace,GPU,47,0,40,5000,False,False,47920,2992479,1110268,36612431,38118719,1176584,80058401,80060526,2125,0.9211198091506958
C1-R1-v1.1,trace,GPU,47,0,41,5000,False,False,48347,3003215,1113021,36353156,38182774,1177147,79877660,79879956,2296,0.8965724110603333
C1-R1-v1.1,trace,GPU,47,0,42,5000,False,False,47587,2994653,1108656,36373841,38212019,1173413,79910169,79912383,2214,0.9228698015213013
C1-R1-v1.1,trace,GPU,47,0,43,5000,False,False,48286,3001022,1105908,36375623,38145544,1169160,79845543,79847803,2260,0.9023816585540771
C1-R1-v1.1,trace,GPU,47,0,44,5000,False,False,48320,2985964,1109508,36391413,38148665,1172931,79856801,79859034,2233,0.8825008273124695
C1-R1-v1.1,trace,GPU,47,0,45,5000,False,False,49055,3016118,1116878,36369487,38156248,1173322,79881108,79883418,2310,0.8881093263626099
C1-R1-v1.1,trace,GPU,47,0,46,5000,False,False,48687,3022620,1103416,36597788,38177055,1172192,80121758,80124060,2302,0.8750383257865906
C1-R1-v1.1,trace,GPU,47,0,47,5000,False,False,48339,3004329,1107597,36377731,38194681,1174400,79907077,79909284,2207,0.8622048497200012
C1-R1-v1.1,trace,GPU,47,0,48,5000,False,False,47459,3012541,1114148,36380825,38170207,1172382,79897562,79899935,2373,0.8560240268707275
C1-R1-v1.1,trace,GPU,47,0,49,5000,False,False,48785,2997644,1109640,36628919,38133503,1174502,80092993,80095225,2232,0.8744930624961853
C1-R1-v1.1,trace,GPU,47,0,50,5000,False,False,52364,3017865,1111212,36646189,38154683,1176339,80158652,80160849,2197,0.8615067601203918
C1-R1-v1.1,trace,GPU,47,0,51,5000,False,False,49179,3019160,1103241,36364287,38189571,1173728,79899166,79901378,2212,0.8710653185844421
C1-R1-v1.1,trace,GPU,47,0,52,5000,False,False,49846,3023811,1109284,36614983,38196642,1170577,80165143,80167557,2414,0.8423845767974854
C1-R1-v1.1,trace,GPU,47,0,53,2115,True,False,47558,1443688,527537,15560859,17033886,1173284,35786812,35789079,2267,0.8641376495361328
C1-R1-v1.1,trace,GPU,47,1,0,5000,False,False,121113,2872660,1102839,36407723,38245313,1211497,79961145,79963668,2523,0.7911118268966675
