protocol_id,config,seed,pass_name,event,epoch,time_ns,timestamp,gpu_index,name,uuid,pstate,clock_graphics_mhz,clock_memory_mhz,temperature_c,power_draw_w,power_limit_w,utilization_gpu_pct,throttle_active,thermal_slowdown,other_compute_processes,raw_gpu_query,raw_process_query,query_error
C1-R1-v1.1,GPU,45,trace,before_job,,1785575712042241050,2026/08/01 18:15:11.999,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P0,2010.0,7000.0,57.0,61.41,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 18:15:11.999, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P0, 2010, 7000, 57, 61.41, 220.00, 0, 0x0000000000000000, Not Active",,
C1-R1-v1.1,GPU,45,trace,after_warmup,,1785575713404463502,2026/08/01 18:15:13.323,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,59.0,68.23,220.0,64.0,0x0000000000000000,Not Active,,"2026/08/01 18:15:13.323, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 59, 68.23, 220.00, 64, 0x0000000000000000, Not Active","291227, /home/hma/miniconda3/bin/python3, 178",
C1-R1-v1.1,GPU,45,trace,before_epoch,0,1785575713508920400,2026/08/01 18:15:13.467,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,56.0,69.81,220.0,98.0,0x0000000000000000,Not Active,,"2026/08/01 18:15:13.467, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 56, 69.81, 220.00, 98, 0x0000000000000000, Not Active","291227, /home/hma/miniconda3/bin/python3, 204",
C1-R1-v1.1,GPU,45,trace,after_epoch,0,1785575718028086165,2026/08/01 18:15:17.987,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,64.0,174.5,220.0,91.0,0x0000000000000000,Not Active,,"2026/08/01 18:15:17.987, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 64, 174.50, 220.00, 91, 0x0000000000000000, Not Active","291227, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,45,trace,before_epoch,1,1785575718097813676,2026/08/01 18:15:18.056,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,61.0,174.5,220.0,91.0,0x0000000000000000,Not Active,,"2026/08/01 18:15:18.056, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 61, 174.50, 220.00, 91, 0x0000000000000000, Not Active","291227, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,45,trace,after_epoch,1,1785575722608932900,2026/08/01 18:15:22.567,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,64.0,172.57,220.0,80.0,0x0000000000000000,Not Active,,"2026/08/01 18:15:22.567, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 64, 172.57, 220.00, 80, 0x0000000000000000, Not Active","291227, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,45,trace,before_epoch,2,1785575722661086186,2026/08/01 18:15:22.620,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,62.0,172.57,220.0,80.0,0x0000000000000000,Not Active,,"2026/08/01 18:15:22.620, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 62, 172.57, 220.00, 80, 0x0000000000000000, Not Active","291227, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,45,trace,after_epoch,2,1785575727172271657,2026/08/01 18:15:27.131,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,65.0,175.1,220.0,97.0,0x0000000000000000,Not Active,,"2026/08/01 18:15:27.131, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 65, 175.10, 220.00, 97, 0x0000000000000000, Not Active","291227, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,45,trace,before_epoch,3,1785575727221018426,2026/08/01 18:15:27.200,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,62.0,168.35,220.0,63.0,0x0000000000000000,Not Active,,"2026/08/01 18:15:27.200, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 62, 168.35, 220.00, 63, 0x0000000000000000, Not Active","291227, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,45,trace,after_epoch,3,1785575731733265570,2026/08/01 18:15:31.691,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1995.0,6800.0,65.0,174.05,220.0,95.0,0x0000000000000000,Not Active,,"2026/08/01 18:15:31.691, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1995, 6800, 65, 174.05, 220.00, 95, 0x0000000000000000, Not Active","291227, /home/hma/miniconda3/bin/python3, 4848",
