protocol_id,pass_name,config,seed,epoch,epoch_time_ns,scheduler_overhead_ns,num_steps,full_batch_count,partial_batch_count,partial_batch_size,training_examples,avg_loss,loss_finite,loss_change_from_epoch0,peak_allocated_bytes,peak_reserved_bytes
C1-R1-v1.1,trace,BL,47,0,26315127098,64454275,54,53,1,2115,267115,1.052455186843872,True,0.0,3704849920,4877975552
C1-R1-v1.1,trace,BL,47,1,26514973108,69473337,54,53,1,2115,267115,0.854263186454773,True,-0.19819200038909912,3704849920,4877975552
C1-R1-v1.1,trace,BL,47,2,26481964386,64858826,54,53,1,2115,267115,0.7247626781463623,True,-0.32769250869750977,3704849920,4877975552
C1-R1-v1.1,trace,BL,47,3,26447669579,65372500,54,53,1,2115,267115,0.6372477412223816,True,-0.4152074456214905,3704849920,4877975552
C1-R1-v1.1,trace,BL,47,4,26419693094,66719797,54,53,1,2115,267115,0.5743867754936218,True,-0.47806841135025024,3704849920,4877975552
