protocol_id,config,seed,pass_name,event,epoch,time_ns,timestamp,gpu_index,name,uuid,pstate,clock_graphics_mhz,clock_memory_mhz,temperature_c,power_draw_w,power_limit_w,utilization_gpu_pct,throttle_active,thermal_slowdown,other_compute_processes,raw_gpu_query,raw_process_query,query_error
C1-R1-v1.1,BL,47,trace,before_job,,1785576065696787751,2026/08/01 18:21:05.659,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P0,2010.0,7000.0,54.0,61.28,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 18:21:05.659, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P0, 2010, 7000, 54, 61.28, 220.00, 0, 0x0000000000000000, Not Active",,
C1-R1-v1.1,BL,47,trace,after_warmup,,1785576068325596132,2026/08/01 18:21:08.251,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2025.0,6800.0,51.0,58.0,220.0,65.0,0x0000000000000000,Not Active,,"2026/08/01 18:21:08.251, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2025, 6800, 51, 58.00, 220.00, 65, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 178",
C1-R1-v1.1,BL,47,trace,before_epoch,0,1785576068411316874,2026/08/01 18:21:08.391,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2025.0,6800.0,51.0,57.4,220.0,65.0,0x0000000000000000,Not Active,,"2026/08/01 18:21:08.391, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2025, 6800, 51, 57.40, 220.00, 65, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 204",
C1-R1-v1.1,BL,47,trace,after_epoch,0,1785576094803823050,2026/08/01 18:21:34.755,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,49.0,54.92,220.0,30.0,0x0000000000000000,Not Active,,"2026/08/01 18:21:34.755, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 49, 54.92, 220.00, 30, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,trace,before_epoch,1,1785576094894198208,2026/08/01 18:21:34.836,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,47.0,54.93,220.0,30.0,0x0000000000000000,Not Active,,"2026/08/01 18:21:34.836, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 47, 54.93, 220.00, 30, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,trace,after_epoch,1,1785576121513076126,2026/08/01 18:22:01.439,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,51.0,54.72,220.0,17.0,0x0000000000000000,Not Active,,"2026/08/01 18:22:01.439, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 51, 54.72, 220.00, 17, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,trace,before_epoch,2,1785576121610198734,2026/08/01 18:22:01.565,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,50.0,54.76,220.0,17.0,0x0000000000000000,Not Active,,"2026/08/01 18:22:01.565, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 50, 54.76, 220.00, 17, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,trace,after_epoch,2,1785576148171539859,2026/08/01 18:22:28.123,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,55.15,220.0,22.0,0x0000000000000000,Not Active,,"2026/08/01 18:22:28.123, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 55.15, 220.00, 22, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,trace,before_epoch,3,1785576148218574516,2026/08/01 18:22:28.184,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,55.15,220.0,22.0,0x0000000000000000,Not Active,,"2026/08/01 18:22:28.184, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 55.15, 220.00, 22, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,trace,after_epoch,3,1785576174743246155,2026/08/01 18:22:54.695,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,55.0,53.41,220.0,15.0,0x0000000000000000,Not Active,,"2026/08/01 18:22:54.695, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 55, 53.41, 220.00, 15, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,trace,before_epoch,4,1785576174813002601,2026/08/01 18:22:54.775,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,55.0,55.74,220.0,15.0,0x0000000000000000,Not Active,,"2026/08/01 18:22:54.775, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 55, 55.74, 220.00, 15, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,trace,after_epoch,4,1785576201314965207,2026/08/01 18:23:21.284,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,57.0,55.29,220.0,12.0,0x0000000000000000,Not Active,,"2026/08/01 18:23:21.284, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 57, 55.29, 220.00, 12, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,trace,after_job,,1785576201377687957,2026/08/01 18:23:21.348,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,57.0,56.28,220.0,12.0,0x0000000000000000,Not Active,,"2026/08/01 18:23:21.348, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 57, 56.28, 220.00, 12, 0x0000000000000000, Not Active","291829, /home/hma/miniconda3/bin/python3, 4830",
