protocol_id,pass_name,config,seed,epoch,step,batch_size_actual,is_partial,is_first_measured_step,zero_grad_ns,neg_time_ns,positive_tensor_build_ns,forward_ns,backward_ns,optimizer_ns,component_sum_ns,total_step_ns,timing_residual_ns,loss
C1-R1-v1.1,trace,GPU,43,2,7,5000,False,False,47871,2999715,1104564,36683959,38178030,1172156,80186295,80188636,2341,0.579227089881897
C1-R1-v1.1,trace,GPU,43,2,8,5000,False,False,48180,2994864,1100032,36426620,38157540,1172032,79899268,79901572,2304,0.5767604112625122
C1-R1-v1.1,trace,GPU,43,2,9,5000,False,False,52093,3013402,1105862,36656587,38171264,1172577,80171785,80174169,2384,0.5863365530967712
C1-R1-v1.1,trace,GPU,43,2,10,5000,False,False,50129,3007427,1107361,36451924,38141919,1176464,79935224,79937551,2327,0.5867802500724792
C1-R1-v1.1,trace,GPU,43,2,11,5000,False,False,47901,3009261,1108966,36400505,38172161,1175259,79914053,79916425,2372,0.5902391076087952
C1-R1-v1.1,trace,GPU,43,2,12,5000,False,False,48363,3041917,1116790,36425283,38160983,1172909,79966245,79968639,2394,0.5772708058357239
C1-R1-v1.1,trace,GPU,43,2,13,5000,False,False,51050,3006938,1100502,36408270,38203531,1168634,79938925,79941427,2502,0.5791827440261841
C1-R1-v1.1,trace,GPU,43,2,14,5000,False,False,47923,3001584,1132706,36391372,38143758,1173507,79890850,79893205,2355,0.5659167766571045
C1-R1-v1.1,trace,GPU,43,2,15,5000,False,False,48527,3010283,1098922,36406334,38152034,1171359,79887459,79889844,2385,0.5765766501426697
C1-R1-v1.1,trace,GPU,43,2,16,5000,False,False,47910,2987633,1102397,36656907,38181913,1172830,80149590,80151851,2261,0.5697575211524963
C1-R1-v1.1,trace,GPU,43,2,17,5000,False,False,47089,3016001,1104372,36536613,38161460,1172515,80038050,80040429,2379,0.5548092722892761
C1-R1-v1.1,trace,GPU,43,2,18,5000,False,False,48139,3007348,1105354,36419899,38113946,1170966,79865652,79867942,2290,0.5643212199211121
C1-R1-v1.1,trace,GPU,43,2,19,5000,False,False,51096,2994032,1102375,36636326,38181735,1171013,80136577,80138932,2355,0.5668895244598389
C1-R1-v1.1,trace,GPU,43,2,20,5000,False,False,47768,3003348,1100482,36671078,38182425,1172921,80178022,80180335,2313,0.5573893189430237
C1-R1-v1.1,trace,GPU,43,2,21,5000,False,False,48632,2986819,1099363,36395478,38127717,1175104,79833113,79835476,2363,0.5592189431190491
C1-R1-v1.1,trace,GPU,43,2,22,5000,False,False,47988,3020841,1103617,36482599,38151816,1173977,79980838,79983221,2383,0.5628138184547424
C1-R1-v1.1,trace,GPU,43,2,23,5000,False,False,48159,3017447,1108070,36647923,38200020,1176310,80197929,80200242,2313,0.5371335744857788
C1-R1-v1.1,trace,GPU,43,2,24,5000,False,False,50377,3005092,1098652,36578307,38163559,1170674,80066661,80068991,2330,0.5488884449005127
C1-R1-v1.1,trace,GPU,43,2,25,5000,False,False,47904,3018642,1099703,36660950,38149901,1171480,80148580,80150950,2370,0.5527759790420532
C1-R1-v1.1,trace,GPU,43,2,26,5000,False,False,48345,3006270,1102785,36440951,38136493,1171986,79906830,79909192,2362,0.5504395961761475
C1-R1-v1.1,trace,GPU,43,2,27,5000,False,False,48641,3019042,1102840,36701672,38128850,1171325,80172370,80174632,2262,0.5463849306106567
C1-R1-v1.1,trace,GPU,43,2,28,5000,False,False,48705,2993423,1104964,36378169,38181621,1170473,79877355,79879865,2510,0.5361706018447876
C1-R1-v1.1,trace,GPU,43,2,29,5000,False,False,48732,3003233,1109900,36477337,38176745,1169756,79985703,79988033,2330,0.5485553741455078
C1-R1-v1.1,trace,GPU,43,2,30,5000,False,False,47795,3001647,1106421,36402777,38211043,1173892,79943575,79945904,2329,0.5498891472816467
C1-R1-v1.1,trace,GPU,43,2,31,5000,False,False,48477,2992964,1112717,36399526,38200886,1172666,79927236,79929594,2358,0.540131688117981
C1-R1-v1.1,trace,GPU,43,2,32,5000,False,False,50961,2995915,1101523,36368461,38155232,1169722,79841814,79844236,2422,0.5473828911781311
C1-R1-v1.1,trace,GPU,43,2,33,5000,False,False,49334,3002601,1100700,36381476,38171014,1175529,79880654,79883004,2350,0.5311805605888367
C1-R1-v1.1,trace,GPU,43,2,34,5000,False,False,48404,2991172,1176049,36415745,38179692,1171165,79982227,79984631,2404,0.5316380262374878
C1-R1-v1.1,trace,GPU,43,2,35,5000,False,False,48450,2995555,1108273,36431307,38168297,1169768,79921650,79924083,2433,0.5373073220252991
C1-R1-v1.1,trace,GPU,43,2,36,5000,False,False,48253,2982346,1102520,36394346,38161591,1175090,79864146,79866603,2457,0.5312227606773376
C1-R1-v1.1,trace,GPU,43,2,37,5000,False,False,48432,3010507,1110895,36637365,38178327,1170685,80156211,80158632,2421,0.5226549506187439
C1-R1-v1.1,trace,GPU,43,2,38,5000,False,False,48843,3009006,1109022,36488197,38168077,1172182,79995327,79997676,2349,0.5220940113067627
C1-R1-v1.1,trace,GPU,43,2,39,5000,False,False,47821,2998418,1108504,36436793,38147973,1172886,79912395,79914810,2415,0.5190589427947998
C1-R1-v1.1,trace,GPU,43,2,40,5000,False,False,47397,3007840,1105912,36651075,38159041,1173776,80145041,80147374,2333,0.5272709727287292
C1-R1-v1.1,trace,GPU,43,2,41,5000,False,False,47898,3004634,1101597,36431919,38157681,1171709,79915438,79917890,2452,0.5256525278091431
C1-R1-v1.1,trace,GPU,43,2,42,5000,False,False,48705,3020980,1128418,36403218,38165744,1172027,79939092,79941453,2361,0.5206108093261719
C1-R1-v1.1,trace,GPU,43,2,43,5000,False,False,47516,2999310,1105575,36408623,38142733,1173215,79876972,79879370,2398,0.49458208680152893
C1-R1-v1.1,trace,GPU,43,2,44,5000,False,False,48127,3007909,1102699,36481321,38161741,1171014,79972811,79975204,2393,0.522637665271759
C1-R1-v1.1,trace,GPU,43,2,45,5000,False,False,48030,2996874,1104747,36545172,38160324,1175081,80030228,80032551,2323,0.5215379595756531
C1-R1-v1.1,trace,GPU,43,2,46,5000,False,False,47730,3003866,1103253,36394755,38183328,1179883,79912815,79915241,2426,0.5034090280532837
C1-R1-v1.1,trace,GPU,43,2,47,5000,False,False,47753,3006610,1127843,36425142,38158915,1170002,79936265,79938806,2541,0.5192382335662842
C1-R1-v1.1,trace,GPU,43,2,48,5000,False,False,47964,2987515,1101523,36401300,38128304,1175850,79842456,79844847,2391,0.4964389204978943
C1-R1-v1.1,trace,GPU,43,2,49,5000,False,False,47647,3107345,1095285,36379239,38171543,1174552,79975611,79978076,2465,0.5008904933929443
C1-R1-v1.1,trace,GPU,43,2,50,5000,False,False,48548,3014391,1102151,36635482,38146616,1172889,80120077,80122407,2330,0.4967227578163147
C1-R1-v1.1,trace,GPU,43,2,51,5000,False,False,47975,3015261,1106860,36457793,38166358,1171791,79966038,79968428,2390,0.5002312660217285
C1-R1-v1.1,trace,GPU,43,2,52,5000,False,False,47966,3001335,1120864,36396858,38173468,1172839,79913330,79915734,2404,0.5069350600242615
C1-R1-v1.1,trace,GPU,43,2,53,2115,True,False,48254,1413955,522983,15550193,16998602,1168956,35702943,35705312,2369,0.4838671386241913
C1-R1-v1.1,trace,GPU,43,3,0,5000,False,False,123513,2891097,1092746,36668605,38256063,1209045,80241069,80244187,3118,0.4659152925014496
C1-R1-v1.1,trace,GPU,43,3,1,5000,False,False,49234,3026606,1108243,36608873,38169956,1174281,80137193,80139556,2363,0.48571041226387024
C1-R1-v1.1,trace,GPU,43,3,2,5000,False,False,49008,3003194,1107634,36491015,38156770,1171648,79979269,79981613,2344,0.45996299386024475
C1-R1-v1.1,trace,GPU,43,3,3,5000,False,False,48035,3015870,1137057,36682715,38134798,1172124,80190599,80193011,2412,0.476001501083374
C1-R1-v1.1,trace,GPU,43,3,4,5000,False,False,48238,3008054,1112123,36393850,38187579,1172824,79922668,79924950,2282,0.47130700945854187
C1-R1-v1.1,trace,GPU,43,3,5,5000,False,False,52114,3024004,1107735,36656417,38179716,1178665,80198651,80201031,2380,0.4748170077800751
C1-R1-v1.1,trace,GPU,43,3,6,5000,False,False,48053,2993692,1103009,36395609,38169943,1173587,79883893,79886269,2376,0.47205400466918945
