protocol_id,pass_name,config,seed,epoch,epoch_time_ns,scheduler_overhead_ns,num_steps,full_batch_count,partial_batch_count,partial_batch_size,training_examples,avg_loss,loss_finite,loss_change_from_epoch0,peak_allocated_bytes,peak_reserved_bytes
C1-R1-v1.1,trace,GPU,43,0,4440338281,62370636,54,53,1,2115,267115,0.977532148361206,True,0.0,3706850816,4896849920
C1-R1-v1.1,trace,GPU,43,1,4455731588,76202564,54,53,1,2115,267115,0.7070435881614685,True,-0.27048856019973755,3706850816,4896849920
C1-R1-v1.1,trace,GPU,43,2,4476014943,97993206,54,53,1,2115,267115,0.5473971366882324,True,-0.43013501167297363,3706850816,4896849920
C1-R1-v1.1,trace,GPU,43,3,4455511469,76128931,54,53,1,2115,267115,0.4476455748081207,True,-0.5298865735530853,3706954240,4896849920
C1-R1-v1.1,trace,GPU,43,4,4442161576,67289703,54,53,1,2115,267115,0.3806372880935669,True,-0.5968948602676392,3706954240,4896849920
