protocol_id,config,seed,pass_name,event,epoch,time_ns,timestamp,gpu_index,name,uuid,pstate,clock_graphics_mhz,clock_memory_mhz,temperature_c,power_draw_w,power_limit_w,utilization_gpu_pct,throttle_active,thermal_slowdown,other_compute_processes,raw_gpu_query,raw_process_query,query_error
C1-R1-v1.1,BL,46,trace,before_job,,1785575876724910482,2026/08/01 18:17:56.687,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P0,2010.0,7000.0,58.0,59.54,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 18:17:56.687, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P0, 2010, 7000, 58, 59.54, 220.00, 0, 0x0000000000000000, Not Active",,
C1-R1-v1.1,BL,46,trace,after_warmup,,1785575879349731509,2026/08/01 18:17:59.279,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,58.0,57.96,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 18:17:59.279, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 58, 57.96, 220.00, 0, 0x0000000000000000, Not Active","291461, /home/hma/miniconda3/bin/python3, 178",
C1-R1-v1.1,BL,46,trace,before_epoch,0,1785575879432866730,2026/08/01 18:17:59.413,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,58.0,54.82,220.0,78.0,0x0000000000000000,Not Active,,"2026/08/01 18:17:59.413, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 58, 54.82, 220.00, 78, 0x0000000000000000, Not Active","291461, /home/hma/miniconda3/bin/python3, 204",
C1-R1-v1.1,BL,46,trace,after_epoch,0,1785575906059264479,2026/08/01 18:18:26.011,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,56.0,56.56,220.0,28.0,0x0000000000000000,Not Active,,"2026/08/01 18:18:26.011, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 56, 56.56, 220.00, 28, 0x0000000000000000, Not Active","291461, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,46,trace,before_epoch,1,1785575906139374425,2026/08/01 18:18:26.089,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,55.0,56.56,220.0,28.0,0x0000000000000000,Not Active,,"2026/08/01 18:18:26.089, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 55, 56.56, 220.00, 28, 0x0000000000000000, Not Active","291461, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,46,trace,after_epoch,1,1785575932841521614,2026/08/01 18:18:52.771,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,54.0,53.1,220.0,13.0,0x0000000000000000,Not Active,,"2026/08/01 18:18:52.771, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 54, 53.10, 220.00, 13, 0x0000000000000000, Not Active","291461, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,46,trace,before_epoch,2,1785575932918386514,2026/08/01 18:18:52.856,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,55.4,220.0,13.0,0x0000000000000000,Not Active,,"2026/08/01 18:18:52.856, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 55.40, 220.00, 13, 0x0000000000000000, Not Active","291461, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,46,trace,after_epoch,2,1785575959002582065,2026/08/01 18:19:18.951,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,54.27,220.0,13.0,0x0000000000000000,Not Active,,"2026/08/01 18:19:18.951, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 54.27, 220.00, 13, 0x0000000000000000, Not Active","291461, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,46,trace,before_epoch,3,1785575959088960133,2026/08/01 18:19:19.033,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,56.06,220.0,13.0,0x0000000000000000,Not Active,,"2026/08/01 18:19:19.033, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 56.06, 220.00, 13, 0x0000000000000000, Not Active","291461, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,46,trace,after_epoch,3,1785575985019136137,2026/08/01 18:19:44.971,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,53.16,220.0,23.0,0x0000000000000000,Not Active,,"2026/08/01 18:19:44.971, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 53.16, 220.00, 23, 0x0000000000000000, Not Active","291461, /home/hma/miniconda3/bin/python3, 4830",
