protocol_id,pass_name,config,seed,epoch,step,batch_size_actual,is_partial,is_first_measured_step,zero_grad_ns,neg_time_ns,positive_tensor_build_ns,forward_ns,backward_ns,optimizer_ns,component_sum_ns,total_step_ns,timing_residual_ns,loss
C1-R1-v1.1,trace,BL,46,1,0,5000,False,False,123520,414253076,1625032,37514541,38542196,1229178,493287543,493290626,3083,0.9191933870315552
C1-R1-v1.1,trace,BL,46,1,1,5000,False,False,55694,414066622,1599612,37453393,38531425,1236696,492943442,492946468,3026,0.9081535935401917
C1-R1-v1.1,trace,BL,46,1,2,5000,False,False,52637,413900073,1626757,37618204,38507803,1237460,492942934,492945540,2606,0.8979058861732483
C1-R1-v1.1,trace,BL,46,1,3,5000,False,False,55521,414200375,1617472,37571933,38497012,1229477,493171790,493174549,2759,0.9058793187141418
C1-R1-v1.1,trace,BL,46,1,4,5000,False,False,53946,421012361,1591308,37615691,38486754,1228450,499988510,499991366,2856,0.9089800715446472
C1-R1-v1.1,trace,BL,46,1,5,5000,False,False,53358,418874577,1602555,37404389,38529646,1236542,497701067,497703771,2704,0.8964015245437622
C1-R1-v1.1,trace,BL,46,1,6,5000,False,False,53029,417347074,1595983,37587701,38532110,1231946,496347843,496350359,2516,0.9011034965515137
C1-R1-v1.1,trace,BL,46,1,7,5000,False,False,57988,416868336,1627291,37310402,38525763,1233486,495623266,495626481,3215,0.8990074992179871
C1-R1-v1.1,trace,BL,46,1,8,5000,False,False,53149,415256202,1606613,37602141,38500704,1231664,494250473,494253274,2801,0.8825161457061768
C1-R1-v1.1,trace,BL,46,1,9,5000,False,False,54668,415099643,1605313,37595360,38519617,1230228,494104829,494107916,3087,0.896859347820282
C1-R1-v1.1,trace,BL,46,1,10,5000,False,False,54945,418052688,1721136,37347252,38499043,1229879,496904943,496907764,2821,0.9011355042457581
C1-R1-v1.1,trace,BL,46,1,11,5000,False,False,54058,412752881,1625526,37602432,38493167,1229734,491757798,491760757,2959,0.8946244716644287
C1-R1-v1.1,trace,BL,46,1,12,5000,False,False,53461,418698319,1601335,37352108,38546827,1232439,497484489,497487213,2724,0.8938373327255249
C1-R1-v1.1,trace,BL,46,1,13,5000,False,False,53632,419283267,1573204,37453179,38529589,1230386,498123257,498125944,2687,0.8888938426971436
C1-R1-v1.1,trace,BL,46,1,14,5000,False,False,51998,419514993,1639973,37430645,38503235,1229292,498370136,498373021,2885,0.8891098499298096
C1-R1-v1.1,trace,BL,46,1,15,5000,False,False,58504,418890915,1685132,37612920,38499878,1228389,497975738,497978578,2840,0.8828896880149841
C1-R1-v1.1,trace,BL,46,1,16,5000,False,False,51851,414326893,1643653,37455687,38516544,1229758,493224386,493227232,2846,0.8893315196037292
C1-R1-v1.1,trace,BL,46,1,17,5000,False,False,52969,413339868,1617483,37611695,38512301,1230473,492364789,492367842,3053,0.8874193429946899
C1-R1-v1.1,trace,BL,46,1,18,5000,False,False,52589,419540366,1615106,37630240,38458780,1228379,498525460,498528291,2831,0.8692049980163574
C1-R1-v1.1,trace,BL,46,1,19,5000,False,False,53195,414323536,1627051,37587524,38525849,1227968,493345123,493348071,2948,0.8847633600234985
C1-R1-v1.1,trace,BL,46,1,20,5000,False,False,54106,414586690,1650161,37469313,38537736,1226266,493524272,493526982,2710,0.8740645051002502
C1-R1-v1.1,trace,BL,46,1,21,5000,False,False,52219,416022791,1624282,37443327,38463756,1231667,494838042,494841036,2994,0.8761871457099915
C1-R1-v1.1,trace,BL,46,1,22,5000,False,False,53954,418278168,1623569,37597086,38505572,1232951,497291300,497294461,3161,0.8802040815353394
C1-R1-v1.1,trace,BL,46,1,23,5000,False,False,52474,413674964,1622829,37338998,38537019,1229735,492456019,492459014,2995,0.8551675081253052
C1-R1-v1.1,trace,BL,46,1,24,5000,False,False,56291,413497534,1643611,37624418,38510438,1226827,492559119,492561853,2734,0.8605546355247498
C1-R1-v1.1,trace,BL,46,1,25,5000,False,False,52321,416286599,1724273,37555795,38537383,1236819,495393190,495395945,2755,0.8819616436958313
C1-R1-v1.1,trace,BL,46,1,26,5000,False,False,53523,419451921,1627925,37448244,38481572,1236249,498299434,498302261,2827,0.8439309000968933
C1-R1-v1.1,trace,BL,46,1,27,5000,False,False,54450,414393738,1638668,37589141,38457484,1226607,493360088,493362958,2870,0.8510554432868958
C1-R1-v1.1,trace,BL,46,1,28,5000,False,False,52817,414888596,1621912,37599323,38504277,1230499,493897424,493900122,2698,0.8452411890029907
C1-R1-v1.1,trace,BL,46,1,29,5000,False,False,54167,415547207,1620483,37573787,38522977,1228903,494547524,494550355,2831,0.8581655025482178
C1-R1-v1.1,trace,BL,46,1,30,5000,False,False,55061,415763946,1612062,37426963,38553742,1235083,494646857,494649635,2778,0.8349984884262085
C1-R1-v1.1,trace,BL,46,1,31,5000,False,False,52748,416850057,1632980,37613908,38536107,1229017,495914817,495917482,2665,0.8442251682281494
C1-R1-v1.1,trace,BL,46,1,32,5000,False,False,52169,415179078,1613577,37566035,38521653,1231411,494163923,494166722,2799,0.8370208144187927
C1-R1-v1.1,trace,BL,46,1,33,5000,False,False,53758,410701549,1659302,37631670,38530988,1229689,489806956,489810140,3184,0.846940815448761
C1-R1-v1.1,trace,BL,46,1,34,5000,False,False,53485,414512176,1604440,37629415,38510297,1228576,493538389,493541260,2871,0.8378783464431763
C1-R1-v1.1,trace,BL,46,1,35,5000,False,False,51339,414889823,1607689,37660316,38492595,1228201,493929963,493932643,2680,0.8362641930580139
C1-R1-v1.1,trace,BL,46,1,36,5000,False,False,53466,420002117,1620450,37320333,38478705,1231770,498706841,498709477,2636,0.8305881023406982
C1-R1-v1.1,trace,BL,46,1,37,5000,False,False,52479,417473583,1653024,37589096,38539189,1234155,496541526,496544169,2643,0.8305593132972717
C1-R1-v1.1,trace,BL,46,1,38,5000,False,False,52274,412465814,1594476,37621000,38512060,1230969,491476593,491479230,2637,0.83760005235672
C1-R1-v1.1,trace,BL,46,1,39,5000,False,False,52173,416209000,1701206,37634048,38500585,1227540,495324552,495327200,2648,0.8156288266181946
C1-R1-v1.1,trace,BL,46,1,40,5000,False,False,55324,414500480,1618903,37639817,38507741,1228055,493550320,493553059,2739,0.8153243064880371
C1-R1-v1.1,trace,BL,46,1,41,5000,False,False,52903,413268053,1656817,37606254,38535275,1230870,492350172,492352918,2746,0.8184947371482849
C1-R1-v1.1,trace,BL,46,1,42,5000,False,False,52726,411532727,2039695,37554451,38503684,1229906,490913189,490915795,2606,0.8109074831008911
C1-R1-v1.1,trace,BL,46,1,43,5000,False,False,53640,417798427,1632958,37580890,38505960,1230865,496802740,496805398,2658,0.8043919801712036
C1-R1-v1.1,trace,BL,46,1,44,5000,False,False,52101,414800786,1613559,37612332,38515790,1232332,493826900,493829847,2947,0.8107051849365234
C1-R1-v1.1,trace,BL,46,1,45,5000,False,False,53445,416088924,1653467,37636362,38490282,1233316,495155796,495158842,3046,0.8197376728057861
C1-R1-v1.1,trace,BL,46,1,46,5000,False,False,52806,411565472,1600532,37334722,38524012,1230539,490308083,490310892,2809,0.7922854423522949
C1-R1-v1.1,trace,BL,46,1,47,5000,False,False,53319,419637297,1615746,37554767,38522309,1229393,498612831,498615709,2878,0.8123936057090759
C1-R1-v1.1,trace,BL,46,1,48,5000,False,False,56987,412731752,1655777,37349014,38494946,1234889,491523365,491526574,3209,0.8030608296394348
C1-R1-v1.1,trace,BL,46,1,49,5000,False,False,55892,414470948,1633313,37592807,38503782,1229541,493486283,493489057,2774,0.8028402328491211
C1-R1-v1.1,trace,BL,46,1,50,5000,False,False,54074,411268597,1676368,37507702,38496538,1232203,490235482,490238464,2982,0.8033115863800049
C1-R1-v1.1,trace,BL,46,1,51,5000,False,False,51037,414216847,1615366,37326882,38519747,1233560,492963439,492966227,2788,0.7971776723861694
C1-R1-v1.1,trace,BL,46,1,52,5000,False,False,51932,414141019,1607389,37614131,38538053,1228325,493180849,493183781,2932,0.7899673581123352
C1-R1-v1.1,trace,BL,46,1,53,2115,True,False,55401,176342495,707229,15916418,17311223,1226046,211558812,211561404,2592,0.7580036520957947
C1-R1-v1.1,trace,BL,46,2,0,5000,False,False,118192,403535176,1663191,37503070,38506087,1224048,482549764,482553213,3449,0.766977846622467
C1-R1-v1.1,trace,BL,46,2,1,5000,False,False,50866,404247173,1580026,37504361,38494412,1223686,483100524,483103063,2539,0.7557748556137085
C1-R1-v1.1,trace,BL,46,2,2,5000,False,False,51507,397741559,1637168,37584618,38503986,1227826,476746664,476749328,2664,0.7498050928115845
C1-R1-v1.1,trace,BL,46,2,3,5000,False,False,87598,404522954,1641733,37585238,38466502,1224043,483528068,483530611,2543,0.7552052736282349
C1-R1-v1.1,trace,BL,46,2,4,5000,False,False,53053,397984848,1554190,37593437,38514807,1227537,476927872,476930450,2578,0.761094331741333
C1-R1-v1.1,trace,BL,46,2,5,5000,False,False,50691,405559233,1558580,37588335,38526636,1227449,484510924,484513506,2582,0.7458338141441345
C1-R1-v1.1,trace,BL,46,2,6,5000,False,False,52391,403935271,1588977,37494603,38605172,1225483,482901897,482904409,2512,0.7519950270652771
C1-R1-v1.1,trace,BL,46,2,7,5000,False,False,52293,403834690,1603494,37609606,38487386,1224751,482812220,482814631,2411,0.75307297706604
C1-R1-v1.1,trace,BL,46,2,8,5000,False,False,51537,405931176,1590248,37317352,38494953,1224976,484610242,484612604,2362,0.7380706667900085
C1-R1-v1.1,trace,BL,46,2,9,5000,False,False,52223,401675627,1601871,37562568,38488460,1223195,480603944,480606611,2667,0.7516891360282898
C1-R1-v1.1,trace,BL,46,2,10,5000,False,False,52281,405680191,1652225,37334050,38494086,1228625,484441458,484443838,2380,0.7561986446380615
C1-R1-v1.1,trace,BL,46,2,11,5000,False,False,51292,403844337,1608268,37585225,38505960,1227446,482822528,482825291,2763,0.7518443465232849
C1-R1-v1.1,trace,BL,46,2,12,5000,False,False,52372,406685750,1606616,37465713,38540976,1223899,485575326,485578044,2718,0.7519546747207642
C1-R1-v1.1,trace,BL,46,2,13,5000,False,False,52583,405831769,1619401,37588011,38514551,1225036,484831351,484833968,2617,0.7466599941253662
C1-R1-v1.1,trace,BL,46,2,14,5000,False,False,52026,407315629,1586275,37616233,38490124,1228643,486288930,486291618,2688,0.7475990056991577
C1-R1-v1.1,trace,BL,46,2,15,5000,False,False,52843,403947644,1717390,37606907,38491740,1225621,483042145,483044720,2575,0.7430168390274048
C1-R1-v1.1,trace,BL,46,2,16,5000,False,False,51015,402068455,1627579,37602971,38494177,1228153,481072350,481074901,2551,0.7502545118331909
C1-R1-v1.1,trace,BL,46,2,17,5000,False,False,51544,405467090,1618122,37422507,38509743,1224551,484293557,484296433,2876,0.7464436888694763
C1-R1-v1.1,trace,BL,46,2,18,5000,False,False,52984,405434593,1615062,37314264,38480917,1224665,484122485,484125156,2671,0.7364961504936218
C1-R1-v1.1,trace,BL,46,2,19,5000,False,False,51512,403328660,1641835,37488454,38501045,1222562,482234068,482236709,2641,0.7488856911659241
C1-R1-v1.1,trace,BL,46,2,20,5000,False,False,50482,404389661,1620257,37579175,38534415,1220900,483394890,483397429,2539,0.7401895523071289
C1-R1-v1.1,trace,BL,46,2,21,5000,False,False,51597,404020244,1581488,37621597,38458205,1228957,482962088,482964654,2566,0.7422124743461609
C1-R1-v1.1,trace,BL,46,2,22,5000,False,False,51571,406632818,1562527,37471455,38487895,1225751,485432017,485434550,2533,0.7454584836959839
C1-R1-v1.1,trace,BL,46,2,23,5000,False,False,50776,399550233,1596515,37578414,38525821,1227106,478528865,478531842,2977,0.7243292331695557
C1-R1-v1.1,trace,BL,46,2,24,5000,False,False,51597,405977706,1627052,37564979,38460334,1220117,484901785,484904392,2607,0.7285096049308777
C1-R1-v1.1,trace,BL,46,2,25,5000,False,False,52351,418542386,1582749,37602523,38495269,1226155,497501433,497504061,2628,0.7512915134429932
C1-R1-v1.1,trace,BL,46,2,26,5000,False,False,51595,405385753,1608556,37585922,38470991,1223058,484325875,484328407,2532,0.7149803042411804
C1-R1-v1.1,trace,BL,46,2,27,5000,False,False,52255,399474449,1605494,37590348,38440759,1224816,478388121,478390798,2677,0.7232377529144287
C1-R1-v1.1,trace,BL,46,2,28,5000,False,False,52613,409466841,1587271,37348807,38479199,1225634,488160365,488163084,2719,0.7200137376785278
C1-R1-v1.1,trace,BL,46,2,29,5000,False,False,51742,407087406,1594305,37872941,38539257,1226157,486371808,486374432,2624,0.7321106791496277
C1-R1-v1.1,trace,BL,46,2,30,5000,False,False,52958,407138446,1565883,37556279,38552415,1225527,486091508,486093937,2429,0.7140839695930481
C1-R1-v1.1,trace,BL,46,2,31,5000,False,False,51601,401593334,1557144,37630325,38533624,1224603,480590631,480593319,2688,0.7185379266738892
C1-R1-v1.1,trace,BL,46,2,32,5000,False,False,56165,403999198,1652471,37326589,38503860,1223557,482761840,482764245,2405,0.7162433862686157
C1-R1-v1.1,trace,BL,46,2,33,5000,False,False,52131,402306641,1597850,37587694,38496726,1224237,481265279,481267809,2530,0.7220108509063721
C1-R1-v1.1,trace,BL,46,2,34,5000,False,False,51536,403566712,1632576,37454995,38483614,1222634,482412067,482414820,2753,0.7176879048347473
C1-R1-v1.1,trace,BL,46,2,35,5000,False,False,57158,408005631,1553554,37394527,38513779,1224165,486748814,486751647,2833,0.7153865098953247
C1-R1-v1.1,trace,BL,46,2,36,5000,False,False,50477,405621468,1578619,37413958,38475507,1220829,484360858,484363485,2627,0.7113447189331055
C1-R1-v1.1,trace,BL,46,2,37,5000,False,False,51918,400772522,1634003,37587939,38530794,1224414,479801590,479804035,2445,0.7115594744682312
C1-R1-v1.1,trace,BL,46,2,38,5000,False,False,51711,406157990,1633469,37615625,38501493,1220268,485180556,485183636,3080,0.7185066938400269
C1-R1-v1.1,trace,BL,46,2,39,5000,False,False,51691,401829947,1604662,37579175,38456801,1226473,480748749,480751305,2556,0.6996619701385498
C1-R1-v1.1,trace,BL,46,2,40,5000,False,False,50618,408621526,1550656,37344912,38470564,1228810,487267086,487269961,2875,0.696729302406311
C1-R1-v1.1,trace,BL,46,2,41,5000,False,False,52037,406640742,1612236,37584339,38503748,1224141,485617243,485620292,3049,0.7046880125999451
C1-R1-v1.1,trace,BL,46,2,42,5000,False,False,51746,402168521,1615188,37540020,38517069,1226845,481119389,481121911,2522,0.6961328983306885
C1-R1-v1.1,trace,BL,46,2,43,5000,False,False,51539,406336191,1625355,37601199,38496489,1225389,485336162,485338808,2646,0.6891044974327087
C1-R1-v1.1,trace,BL,46,2,44,5000,False,False,52627,410283971,1702016,37616900,38494108,1226879,489376501,489379044,2543,0.6994602680206299
C1-R1-v1.1,trace,BL,46,2,45,5000,False,False,52044,403854147,1594624,37346115,38482177,1226190,482555297,482558540,3243,0.7054692506790161
C1-R1-v1.1,trace,BL,46,2,46,5000,False,False,52599,402222594,1654031,37411666,38520590,1224353,481085833,481088237,2404,0.6827839016914368
C1-R1-v1.1,trace,BL,46,2,47,5000,False,False,52066,403343350,1607275,37423185,38535135,1228875,482189886,482192275,2389,0.6987398266792297
C1-R1-v1.1,trace,BL,46,2,48,5000,False,False,51024,404880132,1627094,37616059,38493621,1223455,483891385,483893874,2489,0.692485511302948
C1-R1-v1.1,trace,BL,46,2,49,5000,False,False,51096,404233020,1575526,37614202,38457317,1225992,483157153,483159787,2634,0.6927863955497742
C1-R1-v1.1,trace,BL,46,2,50,5000,False,False,51433,400886748,1637531,37543442,38514561,1219857,479853572,479856195,2623,0.692683219909668
C1-R1-v1.1,trace,BL,46,2,51,5000,False,False,51573,401191235,1586380,37589401,38518770,1222692,480160051,480162518,2467,0.6877968311309814
C1-R1-v1.1,trace,BL,46,2,52,5000,False,False,51165,404576641,1605350,37611397,38492514,1225518,483562585,483565088,2503,0.6808245778083801
C1-R1-v1.1,trace,BL,46,2,53,2115,True,False,51838,172362053,679887,16019709,17297715,1226976,207638178,207640497,2319,0.6388681530952454
C1-R1-v1.1,trace,BL,46,3,0,5000,False,False,115074,402689205,1609163,37627495,38569204,1227582,481837723,481840897,3174,0.6652539968490601
C1-R1-v1.1,trace,BL,46,3,1,5000,False,False,51306,397302094,1587209,37641564,38504666,1224836,476311675,476314245,2570,0.6523616313934326
C1-R1-v1.1,trace,BL,46,3,2,5000,False,False,52317,400354587,1615652,37608823,38499386,1227392,479358157,479360823,2666,0.6476093530654907
C1-R1-v1.1,trace,BL,46,3,3,5000,False,False,51184,402558174,1640168,37588801,38474142,1224917,481537386,481540244,2858,0.657036304473877
C1-R1-v1.1,trace,BL,46,3,4,5000,False,False,51470,398453911,1574225,37593994,38509668,1225988,477409256,477412267,3011,0.6629741787910461
C1-R1-v1.1,trace,BL,46,3,5,5000,False,False,53085,396884530,1711913,37602405,38518882,1230320,476001135,476004015,2880,0.6482100486755371
C1-R1-v1.1,trace,BL,46,3,6,5000,False,False,51846,400861330,1590958,37612981,38528623,1224976,479870714,479873461,2747,0.6514508128166199
C1-R1-v1.1,trace,BL,46,3,7,5000,False,False,53286,400021668,1603818,37641445,38504750,1224122,479049089,479052063,2974,0.6553815603256226
C1-R1-v1.1,trace,BL,46,3,8,5000,False,False,51060,401577781,1587436,37607941,38492663,1229578,480546459,480549237,2778,0.6432554721832275
C1-R1-v1.1,trace,BL,46,3,9,5000,False,False,50843,397650377,1611638,37640445,38509682,1219663,476682648,476685153,2505,0.6544726490974426
C1-R1-v1.1,trace,BL,46,3,10,5000,False,False,53618,397091343,1627961,37451780,38480032,1222260,475926994,475929868,2874,0.6594618558883667
C1-R1-v1.1,trace,BL,46,3,11,5000,False,False,51770,397648360,1604007,37570446,38509158,1220912,476604653,476607504,2851,0.6526913046836853
C1-R1-v1.1,trace,BL,46,3,12,5000,False,False,51267,400222150,1570743,37619877,38537901,1230654,479232592,479235316,2724,0.655400276184082
C1-R1-v1.1,trace,BL,46,3,13,5000,False,False,51921,396457681,1576258,37443662,38515717,1228143,475273382,475276261,2879,0.6519407629966736
C1-R1-v1.1,trace,BL,46,3,14,5000,False,False,52322,397961889,1646731,37603165,38491270,1224027,476979404,476982003,2599,0.6507830023765564
C1-R1-v1.1,trace,BL,46,3,15,5000,False,False,51415,403848099,1635724,37315020,38485910,1225960,482562128,482564756,2628,0.6486765146255493
C1-R1-v1.1,trace,BL,46,3,16,5000,False,False,52914,399025202,1676025,37599318,38504391,1225055,478082905,478086091,3186,0.6556459069252014
C1-R1-v1.1,trace,BL,46,3,17,5000,False,False,53606,399269948,1637804,37393798,38502852,1223771,478081779,478084517,2738,0.6511513590812683
C1-R1-v1.1,trace,BL,46,3,18,5000,False,False,52275,399900398,1603148,37595044,38463891,1221230,478835986,478838588,2602,0.647554874420166
C1-R1-v1.1,trace,BL,46,3,19,5000,False,False,51834,399230698,1636107,37606660,38502581,1220002,478247882,478250736,2854,0.6578092575073242
C1-R1-v1.1,trace,BL,46,3,20,5000,False,False,52205,402548684,1685936,37318763,38533570,1225273,481364431,481367204,2773,0.6505910158157349
C1-R1-v1.1,trace,BL,46,3,21,5000,False,False,52481,399846984,1616572,37618099,38450652,1219688,478804476,478807020,2544,0.6522616744041443
C1-R1-v1.1,trace,BL,46,3,22,5000,False,False,51858,397348350,1603414,37625796,38485503,1226166,476341087,476343565,2478,0.6544303297996521
C1-R1-v1.1,trace,BL,46,3,23,5000,False,False,50754,397467472,1579843,37328304,38535473,1219986,476181832,476184403,2571,0.6335931420326233
C1-R1-v1.1,trace,BL,46,3,24,5000,False,False,50874,396167715,1641251,37583002,38488233,1225786,475156861,475159341,2480,0.6404622793197632
C1-R1-v1.1,trace,BL,46,3,25,5000,False,False,50593,402393702,1574782,37589545,38501874,1226109,481336605,481339591,2986,0.6603884100914001
