protocol_id,config,seed,pass_name,event,epoch,time_ns,timestamp,gpu_index,name,uuid,pstate,clock_graphics_mhz,clock_memory_mhz,temperature_c,power_draw_w,power_limit_w,utilization_gpu_pct,throttle_active,thermal_slowdown,other_compute_processes,raw_gpu_query,raw_process_query,query_error
C1-R1-v1.1,BL,47,throughput,before_job,,1785575078392165863,2026/08/01 18:04:38.355,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P0,1995.0,7000.0,57.0,63.3,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 18:04:38.355, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P0, 1995, 7000, 57, 63.30, 220.00, 0, 0x0000000000000000, Not Active",,
C1-R1-v1.1,BL,47,throughput,after_warmup,,1785575080991748874,2026/08/01 18:04:40.943,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,54.0,58.87,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 18:04:40.943, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 54, 58.87, 220.00, 0, 0x0000000000000000, Not Active","289982, /home/hma/miniconda3/bin/python3, 178",
C1-R1-v1.1,BL,47,throughput,before_epoch,0,1785575081064417856,2026/08/01 18:04:41.043,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,53.0,56.93,220.0,74.0,0x0000000000000000,Not Active,,"2026/08/01 18:04:41.043, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 53, 56.93, 220.00, 74, 0x0000000000000000, Not Active","289982, /home/hma/miniconda3/bin/python3, 204",
C1-R1-v1.1,BL,47,throughput,after_epoch,0,1785575107530763992,2026/08/01 18:05:07.479,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,48.0,54.83,220.0,38.0,0x0000000000000000,Not Active,,"2026/08/01 18:05:07.479, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 48, 54.83, 220.00, 38, 0x0000000000000000, Not Active","289982, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,throughput,before_epoch,1,1785575107598074969,2026/08/01 18:05:07.565,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,47.0,54.75,220.0,17.0,0x0000000000000000,Not Active,,"2026/08/01 18:05:07.565, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 47, 54.75, 220.00, 17, 0x0000000000000000, Not Active","289982, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,throughput,after_epoch,1,1785575134122827141,2026/08/01 18:05:34.071,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,51.0,54.99,220.0,38.0,0x0000000000000000,Not Active,,"2026/08/01 18:05:34.071, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 51, 54.99, 220.00, 38, 0x0000000000000000, Not Active","289982, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,throughput,before_epoch,2,1785575134195764148,2026/08/01 18:05:34.154,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,50.0,55.01,220.0,17.0,0x0000000000000000,Not Active,,"2026/08/01 18:05:34.154, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 50, 55.01, 220.00, 17, 0x0000000000000000, Not Active","289982, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,throughput,after_epoch,2,1785575160770628978,2026/08/01 18:06:00.699,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,53.61,220.0,39.0,0x0000000000000000,Not Active,,"2026/08/01 18:06:00.699, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 53.61, 220.00, 39, 0x0000000000000000, Not Active","289982, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,throughput,before_epoch,3,1785575160855676872,2026/08/01 18:06:00.803,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,55.48,220.0,17.0,0x0000000000000000,Not Active,,"2026/08/01 18:06:00.803, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 55.48, 220.00, 17, 0x0000000000000000, Not Active","289982, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,47,throughput,after_epoch,3,1785575187333895719,2026/08/01 18:06:27.263,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,55.0,55.64,220.0,39.0,0x0000000000000000,Not Active,,"2026/08/01 18:06:27.263, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 55, 55.64, 220.00, 39, 0x0000000000000000, Not Active","289982, /home/hma/miniconda3/bin/python3, 4830",
