protocol_id,config,seed,pass_name,event,epoch,time_ns,timestamp,gpu_index,name,uuid,pstate,clock_graphics_mhz,clock_memory_mhz,temperature_c,power_draw_w,power_limit_w,utilization_gpu_pct,throttle_active,thermal_slowdown,other_compute_processes,raw_gpu_query,raw_process_query,query_error
C1-R1-v1.1,BL,44,throughput,before_job,,1785574570776893117,2026/08/01 17:56:10.739,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P0,2010.0,7000.0,58.0,57.43,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 17:56:10.739, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P0, 2010, 7000, 58, 57.43, 220.00, 0, 0x0000000000000000, Not Active",,
C1-R1-v1.1,BL,44,throughput,after_warmup,,1785574573367086092,2026/08/01 17:56:13.319,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1770.0,6800.0,58.0,57.74,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 17:56:13.319, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1770, 6800, 58, 57.74, 220.00, 0, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 178",
C1-R1-v1.1,BL,44,throughput,before_epoch,0,1785574573529205324,2026/08/01 17:56:13.436,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,58.0,58.1,220.0,65.0,0x0000000000000000,Not Active,,"2026/08/01 17:56:13.436, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 58, 58.10, 220.00, 65, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 204",
C1-R1-v1.1,BL,44,throughput,after_epoch,0,1785574600233310347,2026/08/01 17:56:40.159,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,56.0,55.44,220.0,15.0,0x0000000000000000,Not Active,,"2026/08/01 17:56:40.159, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 56, 55.44, 220.00, 15, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,44,throughput,before_epoch,1,1785574600357262352,2026/08/01 17:56:40.305,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,55.0,55.93,220.0,15.0,0x0000000000000000,Not Active,,"2026/08/01 17:56:40.305, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 55, 55.93, 220.00, 15, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,44,throughput,after_epoch,1,1785574626267051874,2026/08/01 17:57:06.219,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,54.0,55.93,220.0,34.0,0x0000000000000000,Not Active,,"2026/08/01 17:57:06.219, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 54, 55.93, 220.00, 34, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,44,throughput,before_epoch,2,1785574626334818008,2026/08/01 17:57:06.298,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,55.93,220.0,34.0,0x0000000000000000,Not Active,,"2026/08/01 17:57:06.298, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 55.93, 220.00, 34, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,44,throughput,after_epoch,2,1785574652187883748,2026/08/01 17:57:32.139,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,55.01,220.0,15.0,0x0000000000000000,Not Active,,"2026/08/01 17:57:32.139, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 55.01, 220.00, 15, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,44,throughput,before_epoch,3,1785574652285462695,2026/08/01 17:57:32.220,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,52.0,55.53,220.0,15.0,0x0000000000000000,Not Active,,"2026/08/01 17:57:32.220, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 52, 55.53, 220.00, 15, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,44,throughput,after_epoch,3,1785574678927399411,2026/08/01 17:57:58.875,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,52.71,220.0,39.0,0x0000000000000000,Not Active,,"2026/08/01 17:57:58.875, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 52.71, 220.00, 39, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,44,throughput,before_epoch,4,1785574679036294868,2026/08/01 17:57:58.957,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,52.0,55.03,220.0,17.0,0x0000000000000000,Not Active,,"2026/08/01 17:57:58.957, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 52, 55.03, 220.00, 17, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,44,throughput,after_epoch,4,1785574704790640618,2026/08/01 17:58:24.759,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,54.0,52.9,220.0,16.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:24.759, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 54, 52.90, 220.00, 16, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 4830",
C1-R1-v1.1,BL,44,throughput,after_job,,1785574704851632913,2026/08/01 17:58:24.802,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1725.0,6800.0,53.0,55.2,220.0,16.0,0x0000000000000000,Not Active,,"2026/08/01 17:58:24.802, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1725, 6800, 53, 55.20, 220.00, 16, 0x0000000000000000, Not Active","289113, /home/hma/miniconda3/bin/python3, 4830",
