protocol_id,pass_name,config,seed,epoch,epoch_time_ns,scheduler_overhead_ns,num_steps,full_batch_count,partial_batch_count,partial_batch_size,training_examples,avg_loss,loss_finite,loss_change_from_epoch0,peak_allocated_bytes,peak_reserved_bytes
C1-R1-v1.1,trace,GPU,42,0,4467705036,81782552,54,53,1,2115,267115,0.9872559309005737,True,0.0,3706850816,4896849920
C1-R1-v1.1,trace,GPU,42,1,4491197382,100036564,54,53,1,2115,267115,0.7077546119689941,True,-0.2795013189315796,3706850816,4896849920
C1-R1-v1.1,trace,GPU,42,2,4468055516,76539395,54,53,1,2115,267115,0.5466845631599426,True,-0.4405713677406311,3706850816,4896849920
C1-R1-v1.1,trace,GPU,42,3,4457338153,67338270,54,53,1,2115,267115,0.4477115571498871,True,-0.5395443737506866,3706850816,4896849920
C1-R1-v1.1,trace,GPU,42,4,4459523583,75278262,54,53,1,2115,267115,0.38121381402015686,True,-0.6060421168804169,3706957824,4896849920
