protocol_id,config,seed,pass_name,event,epoch,time_ns,timestamp,gpu_index,name,uuid,pstate,clock_graphics_mhz,clock_memory_mhz,temperature_c,power_draw_w,power_limit_w,utilization_gpu_pct,throttle_active,thermal_slowdown,other_compute_processes,raw_gpu_query,raw_process_query,query_error
C1-R1-v1.1,GPU,42,trace,before_job,,1785575355493102057,2026/08/01 18:09:15.455,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P0,2010.0,7000.0,55.0,55.34,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 18:09:15.455, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P0, 2010, 7000, 55, 55.34, 220.00, 0, 0x0000000000000000, Not Active",,
C1-R1-v1.1,GPU,42,trace,after_warmup,,1785575356902801476,2026/08/01 18:09:16.840,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,58.0,66.85,220.0,72.0,0x0000000000000000,Not Active,,"2026/08/01 18:09:16.840, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 58, 66.85, 220.00, 72, 0x0000000000000000, Not Active","290488, /home/hma/miniconda3/bin/python3, 178",
C1-R1-v1.1,GPU,42,trace,before_epoch,0,1785575356989301967,2026/08/01 18:09:16.948,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,56.0,67.23,220.0,96.0,0x0000000000000000,Not Active,,"2026/08/01 18:09:16.948, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 56, 67.23, 220.00, 96, 0x0000000000000000, Not Active","290488, /home/hma/miniconda3/bin/python3, 204",
C1-R1-v1.1,GPU,42,trace,after_epoch,0,1785575361528128716,2026/08/01 18:09:21.487,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,66.0,172.45,220.0,83.0,0x0000000000000000,Not Active,,"2026/08/01 18:09:21.487, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 66, 172.45, 220.00, 83, 0x0000000000000000, Not Active","290488, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,trace,before_epoch,1,1785575361589206346,2026/08/01 18:09:21.560,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,63.0,172.45,220.0,83.0,0x0000000000000000,Not Active,,"2026/08/01 18:09:21.560, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 63, 172.45, 220.00, 83, 0x0000000000000000, Not Active","290488, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,trace,after_epoch,1,1785575366152948336,2026/08/01 18:09:26.111,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,69.0,176.75,220.0,95.0,0x0000000000000000,Not Active,,"2026/08/01 18:09:26.111, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 69, 176.75, 220.00, 95, 0x0000000000000000, Not Active","290488, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,trace,before_epoch,2,1785575366225345569,2026/08/01 18:09:26.206,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,65.0,166.77,220.0,95.0,0x0000000000000000,Not Active,,"2026/08/01 18:09:26.206, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 65, 166.77, 220.00, 95, 0x0000000000000000, Not Active","290488, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,trace,after_epoch,2,1785575370764001700,2026/08/01 18:09:30.723,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,69.0,178.28,220.0,96.0,0x0000000000000000,Not Active,,"2026/08/01 18:09:30.723, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 69, 178.28, 220.00, 96, 0x0000000000000000, Not Active","290488, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,trace,before_epoch,3,1785575370839313470,2026/08/01 18:09:30.794,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,66.0,169.49,220.0,96.0,0x0000000000000000,Not Active,,"2026/08/01 18:09:30.794, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 66, 169.49, 220.00, 96, 0x0000000000000000, Not Active","290488, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,trace,after_epoch,3,1785575375368740804,2026/08/01 18:09:35.327,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,71.0,178.65,220.0,96.0,0x0000000000000000,Not Active,,"2026/08/01 18:09:35.327, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 71, 178.65, 220.00, 96, 0x0000000000000000, Not Active","290488, /home/hma/miniconda3/bin/python3, 4848",
C1-R1-v1.1,GPU,42,trace,before_epoch,4,1785575375422234634,2026/08/01 18:09:35.402,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,1980.0,6800.0,66.0,170.24,220.0,96.0,0x0000000000000000,Not Active,,"2026/08/01 18:09:35.402, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 1980, 6800, 66, 170.24, 220.00, 96, 0x0000000000000000, Not Active","290488, /home/hma/miniconda3/bin/python3, 4848",
