protocol_id,config,seed,pass_name,event,epoch,time_ns,timestamp,gpu_index,name,uuid,pstate,clock_graphics_mhz,clock_memory_mhz,temperature_c,power_draw_w,power_limit_w,utilization_gpu_pct,throttle_active,thermal_slowdown,other_compute_processes,raw_gpu_query,raw_process_query,query_error
C1-R1-v1.1,GPU,-1,preflight,before_preflight,,1785574241547492164,2026/08/01 17:50:41.487,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P8,210.0,405.0,38.0,18.63,220.0,0.0,0x0000000000000001,Not Active,,"2026/08/01 17:50:41.487, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P8, 210, 405, 38, 18.63, 220.00, 0, 0x0000000000000001, Not Active",,
C1-R1-v1.1,GPU,-1,preflight,after_preflight,,1785574243066995430,2026/08/01 17:50:43.027,0,NVIDIA GeForce RTX 3070,GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720,P2,2010.0,6800.0,43.0,51.48,220.0,0.0,0x0000000000000000,Not Active,,"2026/08/01 17:50:43.027, 0, NVIDIA GeForce RTX 3070, GPU-0bd13d63-b466-1f0b-ce46-481d3e6ec720, P2, 2010, 6800, 43, 51.48, 220.00, 0, 0x0000000000000000, Not Active","288568, /home/hma/miniconda3/bin/python3, 178",
